,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
1048,New Kid: A Newbery Award Winner,7.54,$,4.7,9615.0,15.99,Children's book
1049,Little Critter: Just Saving My Money (My First I Can Read),3.99,$,4.8,556.0,4.99,Children's book
1050,Pete the Cat: I Love My White Shoes,11.08,$,4.9,12522.0,19.99,Children's book
1051,The Little Engine That Could (Little Golden Book),5.99,$,4.9,2541.0,5.99,Children's book
1052,My Sticker Dress-Up: Dancers: Awesome Activity Book with 350+ Stickers for Unlimited Possibilities!,7.25,$,4.6,569.0,9.99,Children's book
1053,The Paper Bag Princess (Classic Munsch),6.69,$,4.4,6542.0,7.95,Children's book
1054,Horton Hears a Who!,9.32,$,4.9,6695.0,16.99,Children's book
1055,Pottysaurus - Children's Padded Board Book - Potty Training,8.99,$,4.8,1520.0,9.99,Children's book
1056,What Are You Thinking?,19.99,$,4.7,19.0,19.99,Children's book
1057,Pinky's Perfect Day (Pinky and Friends),13.9,$,5.0,19.0,13.9,Children's book
1058,Mighty Broccoli and the Tower of Strength: Discover the Power of Healthy Eating with Mighty Broccoli and Friends! (Inspire Picky Eaters),14.99,$,5.0,1.0,14.99,Children's book
1059,Dolittle Finds His Purpose: A Little Horse Learns the Value of Friendship and Determination,11.99,$,5.0,5.0,11.99,Children's book
1060,The Hedgehog Family Activity Book,12.99,$,5.0,1.0,12.99,Children's book
1061,CHIP and the Lost Red Backpack: A fun adventure in the depths of forest kindergarden await the young and courageous owl,7.99,$,,,7.99,Children's book
1062,You're My Little Sunshine,5.93,$,4.9,996.0,8.99,Children's book
1063,Curious About Snow (Smithsonian),5.99,$,4.7,566.0,5.99,Children's book
1064,"Grandma Wishes Love You Always Padded Board Book, Ages 1-5",7.86,$,4.8,6068.0,9.99,Children's book
1065,Pancakes for Breakfast,6.99,$,4.7,983.0,9.99,Children's book
1066,Bible Stories for Kids: 40 Essential Stories to Grow in God's Love,6.19,$,4.8,935.0,10.99,Children's book
1067,"A Nest for Celeste: A Story About Art, Inspiration, and the Meaning of Home (Nest for Celeste, 1)",6.99,$,4.7,457.0,9.99,Children's book
1068,The Quacken,19.99,$,4.8,55.0,19.99,Children's book
1069,"Red Pandas (National Geographic Kids Readers, Level 1)",4.99,$,4.8,870.0,5.99,Children's book
1070,The Snail and the Whale,5.27,$,4.8,14459.0,8.99,Children's book
1071,Bunny with a Big Heart (Beginner Books),5.98,$,4.8,196.0,9.99,Children's book
1072,How to Draw: Easy Step-by-Step Drawings! (Dover How to Draw),5.57,$,4.6,3360.0,5.57,Children's book
1073,Little Red Riding Hood (Keepsake Stories),3.99,$,4.7,2394.0,3.99,Children's book
1074,Little Ruth: First Day of School,12.99,$,4.1,32.0,12.99,Children's book
1075,Knowledge Encyclopedia: Boxset of 8 Books (Knowledge Encyclopedia For Children),174.77,$,4.3,129.0,199.99,Children's book
1076,THE GREAT DANES Big Safari Adventure︱Children's Animal Book︱Humorous Family Children's Book About Adventure & Travel︱Celebration of Life & Friendship︱Ideal for Children Age 2 through 8,12.99,$,4.6,97.0,19.99,Children's book
1077,Stick and Stone,11.78,$,4.8,1712.0,19.99,Children's book
1078,Curious George and the Pizza Party,4.79,$,4.9,718.0,5.99,Children's book
1079,The King Who Found His Self-Control (A Fruit-of-the-Spirit Tale),13.71,$,4.9,69.0,18.99,Children's book
1080,Found: Psalm 23 (Jesus Storybook Bible),7.43,$,4.9,1283.0,12.99,Children's book
1081,Whose Toes Are Those?,7.43,$,4.8,2851.0,7.99,Children's book
1082,"Whales (National Geographic Kids Readers, Pre-Reader)",4.14,$,4.8,421.0,4.99,Children's book
1083,Home Is Right Where You Are: Inspired by Psalm 23,11.57,$,4.9,137.0,19.99,Children's book
1084,Happy Leprechaun Finger Puppet Plush St. Patrick's Day Board Book Ages 0-4 (Finger Puppet Board Book),7.43,$,4.8,596.0,7.99,Children's book
1085,The Berenstain Bears Show Some Respect (Berenstain Bears/Living Lights: A Faith Story),4.19,$,4.6,1787.0,5.99,Children's book
1086,Little Hippo Books Happy Birthday Turtle I Ocean Children's Books Ages 1-3 | Touch and Feel Books for Toddlers 1-3 & Baby Books | Best Kids Books and ... Children's Books and Sensory Books,10.18,$,4.6,37.0,10.99,Children's book
1087,When a Pet Dies,7.99,$,4.7,1585.0,7.99,Children's book
1088,"""Slowly, Slowly, Slowly,"" Said the Sloth",11.99,$,4.8,1531.0,18.99,Children's book
1089,Little Ruth: Backpack Mishap,12.99,$,4.9,20.0,12.99,Children's book
1090,My Friend John,10.65,$,5.0,6.0,10.65,Children's book
1091,"Benie's Adventure and the Magical Forest: Teaching Kids Discipline, Confidence, and How to Control Their Energy",14.99,$,,,14.99,Children's book
1092,I Do Not Like Peas,12.99,$,5.0,12.0,12.99,Children's book
1093,My Own Hair Goals,12.99,$,,,12.99,Children's book
1094,The Magic Pee and Other Surprises: Toilet Training Without Shaming,2.99,$,4.7,17.0,10.5,Children's book
1095,The Little Airplane,7.99,$,4.8,992.0,7.99,Children's book
1096,"Titanic (National Geographic Kids Readers, Level 3)",5.39,$,4.8,2599.0,5.99,Children's book
1097,I Want to Be a Police Officer: A My Community I Can Read (I Can Read Level 1),4.79,$,4.7,1117.0,5.99,Children's book
1098,Who Was Paul Revere?,4.39,$,4.8,626.0,6.99,Children's book
1099,Strictly No Elephants (The Pet Club Series),10.79,$,4.8,3610.0,18.99,Children's book
1100,"When I Talk to God, I Talk About You",9.49,$,4.9,931.0,18.99,Children's book
1101,Pete the Cat: Play Ball! (My First I Can Read),4.79,$,4.8,1454.0,5.99,Children's book
1102,A Terrible Thing Happened: A Story for Children Who Have Witnessed Violence or Trauma,9.29,$,4.8,1613.0,9.99,Children's book
1103,What the Road Said,9.49,$,4.9,2033.0,18.99,Children's book
1104,The Name Jar,6.59,$,4.8,4132.0,8.99,Children's book
1105,I Was a Third Grade Spy,7.43,$,4.7,1708.0,7.99,Children's book
1106,How Great Is Our God: 100 Indescribable Devotions About God and Science (Indescribable Kids),11.73,$,4.9,7093.0,18.99,Children's book
1107,"The Mumbai Street Siblings: Amit's Sweet Surprise: A Children's Picture Book about Family, Love, and Adventure in India (Mumbai Street Siblings Series Book 1)",0.0,$,4.9,114.0,0.0,Children's book
1108,Quinn the Quick: The Tale of a Speedy Penguin: Children's books about self-esteem and confidence,13.99,$,4.9,53.0,13.99,Children's book
1109,"Golden Poopoo: A Tale of Resilience, Kindness, and Magic: Kids bed time moral story",20.99,$,5.0,1.0,20.99,Children's book
1110,Pretzel,6.39,$,4.8,863.0,7.99,Children's book
1111,Disney Minnie Mouse - I'm Ready to Read with Minnie Sound Book - PI Kids,9.81,$,4.8,14964.0,11.99,Children's book
1112,Fish in a Tree,7.0,$,4.7,12084.0,8.99,Children's book
1113,The Berenstain Bears Play Football! (I Can Read Level 1),4.79,$,4.8,328.0,5.99,Children's book
1114,"Silly Milly (Scholastic Reader, Level 1)",5.99,$,4.8,4806.0,5.99,Children's book
1115,Playing with Lanterns,9.99,$,4.5,106.0,17.99,Children's book
1116,Peekaboo: Love (Peekaboo You),7.98,$,4.8,1101.0,9.99,Children's book
1117,"Peek-a Who? (Lift the Flap Books, Interactive Books for Kids, Interactive Read Aloud Books)",6.26,$,4.8,11931.0,6.95,Children's book
1118,"Buenas noches, Luna (Goodnight Moon, Spanish Edition)",7.64,$,4.8,3452.0,10.99,Children's book
1119,The ABC Book (Pokémon) (Little Golden Book),4.64,$,4.8,2458.0,4.64,Children's book
1120,"Brambleheart: A Story About Finding Treasure and the Unexpected Magic of Friendship (Brambleheart, 1)",7.99,$,4.8,128.0,9.99,Children's book
1121,"Gone Tomorrow: Jack Reacher, Book 13",0.0,$,4.5,33389.0,20.25,Children's book
1122,Empa and Thee - A Tale of Understanding and Kindness,11.99,$,5.0,20.0,11.99,Children's book
1123,A HUNGRY LITTLE DUCKLING: Sharing is Caring,11.0,$,,,11.0,Children's book
1124,The Chicken and The Squirrel: A New Friendship,0.0,$,4.4,24.0,0.0,Children's book
1125,"The Day I Had a Dinosaur (The Day I Had, 2)",14.06,$,4.7,105.0,17.95,Children's book
1126,"The Wonderful World of Charley Marley and Maximus Jack: Resilience: Inspiring Stories, Fun Games, and Activities to Build Kids Resilence and Life Skills",12.9,$,4.8,98.0,12.9,Children's book
1127,Lillou - The Petit Chef and the Apple Orchard: [A recipe for an Empowering Adventure],14.99,$,5.0,2.0,14.99,Children's book
1128,"Gone Tomorrow: Jack Reacher, Book 13",0.0,$,4.5,33389.0,20.25,Children's book
1129,"Way of the Warrior Kid: From Wimpy to Warrior the Navy SEAL Way: A Novel (Way of the Warrior Kid, 1)",7.29,$,4.8,11413.0,9.99,Children's book
1130,My First Book of Wild Animals,1.99,$,4.5,306.0,1.99,Children's book
1131,Wemberly Worried,7.36,$,4.8,1340.0,9.99,Children's book
1132,Shepherding a Child's Heart,11.2,$,4.7,3419.0,15.99,Children's book
1133,Inside Out and Back Again: A Newbery Honor Award Winner,6.29,$,4.6,7456.0,9.99,Children's book
1134,Little Blue Truck and Racer Red,17.99,$,,,19.99,Children's book
1135,The Academy (The Academy Series),11.96,$,4.8,1430.0,12.99,Children's book
1136,The Secret: A Jack Reacher Novel,7.99,$,4.3,56008.0,10.99,Children's book
1137,123 Count with Me (Trace-And-Flip Fun!),7.39,$,4.8,4538.0,7.95,Children's book
1138,This Book Is On Fire!: A Funny And Interactive Story For Kids,13.25,$,4.4,1294.0,17.95,Children's book
1139,The Wide-Mouthed Frog (A Pop-Up Book),9.74,$,4.8,3945.0,14.99,Children's book
1140,Neigh Kid,0.0,$,5.0,40.0,0.0,Children's book
1141,LIFE TIPS FOR MY CHILDREN: And for Everyone interested,26.8,$,,,30.55,Children's book
1142,Elle's Secret Wish (Unicorn Tales Book 3),4.99,$,4.7,89.0,7.99,Children's book
1143,Skin Like Mine (Kids Like Mine),8.95,$,4.9,10015.0,8.95,Children's book
1144,What Was the Holocaust?,7.43,$,4.8,2174.0,7.99,Children's book
1145,Verdi,11.6,$,4.9,810.0,19.99,Children's book
1146,May You Love and Be Loved: Wishes for Your Life,11.99,$,4.8,148.0,18.99,Children's book
1147,The Five Chinese Brothers (Paperstar),,,4.8,1768.0,,Children's book
1148,"I Survived the Children’s Blizzard, 1888 (I Survived #16) (16)",4.64,$,4.8,2976.0,4.64,Children's book
1149,Franklin's Valentines,6.5,$,4.8,629.0,6.5,Children's book
1150,We Poop on the Potty! (Mom's Choice Awards Gold Award Recipient) (Early Learning),9.89,$,4.8,2569.0,10.98,Children's book
1151,Ohana Means Family,8.36,$,4.8,403.0,18.99,Children's book
1152,Tori and the Muses,17.99,$,,,19.99,Children's book
1153,"Echo Burning: Jack Reacher, Book 5",0.0,$,4.4,46406.0,22.5,Children's book
1154,I'm a Big Sister,5.82,$,4.8,8391.0,9.99,Children's book
1155,TOE SOCKS: ALL ALONE ANGEL 11,3.99,$,,,3.99,Children's book
1156,The Apple Bear Cookie Book (ABC Book),11.99,$,5.0,7.0,13.49,Children's book
1157,The Phony Baloney of Greta Maloney (a fibbing story),17.09,$,4.9,97.0,18.99,Children's book
1158,ACROSS THE STARS: Kara and Anokhi's Adventures,10.99,$,5.0,6.0,10.99,Children's book
1159,Baxter Learns to Save (Italia's books),19.99,$,4.8,9.0,19.99,Children's book
1160,The Bollywood Adventure (The Marvelous Quests of Tomy The Globetrotter),8.95,$,5.0,5.0,8.95,Children's book
1161,Inside Your Outside! All About the Human Body (The Cat in the Hat's Learning Library),5.98,$,4.8,7407.0,9.99,Children's book
1162,Paw Patrol Phonics Box Set (PAW Patrol) (Step into Reading),10.29,$,4.6,8363.0,14.99,Children's book
1163,Suki's Kimono,7.52,$,4.8,271.0,8.99,Children's book
1164,Biscuit's First Beach Day,4.79,$,4.8,903.0,5.99,Children's book
1165,Who Was Betsy Ross?,4.09,$,4.8,526.0,6.99,Children's book
1166,God Gave Us Love (God Gave Us Series),6.69,$,4.8,917.0,11.99,Children's book
1167,"I Love You More, Babysaur: A Sweet and Punny Dinosaur Board Book for Babies and Toddlers (Punderland)",6.23,$,4.8,1693.0,8.99,Children's book
1168,My First Book of Patterns: Pencil Control,5.57,$,4.8,29555.0,5.57,Children's book
1169,Raindrops to Rainbow,12.49,$,4.9,58.0,18.99,Children's book
1170,Where's Woody? (Disney/Pixar Toy Story) (Pictureback),5.57,$,4.8,4364.0,5.57,Children's book
1171,If Jesus Lived Inside My Heart,5.19,$,4.9,2085.0,7.99,Children's book
1172,I Am a Bunny (A Golden Sturdy Book),4.89,$,4.9,4360.0,7.99,Children's book
1173,Little Ruth: Backpack Mishap,0.0,$,4.9,20.0,0.0,Children's book
1174,"Dr. Seuss Bright & Early Book Boxed Set Collection: The Foot Book; Marvin K. Mooney Will You Please Go Now!; Mr. Brown Can Moo! Can You?, The Shape of ... a Wocket in My Pocket! (Bright & Early Books)",32.57,$,4.8,294.0,49.95,Children's book
1175,Dr. Seuss's Ultimate Beginning Reader Boxed Set Collection: Includes 16 Beginner Books and Bright & Early Books,109.25,$,4.9,477.0,159.84,Children's book
1176,The Love Letter,11.54,$,4.9,250.0,18.99,Children's book
1177,Clothesline Clues to Jobs People Do,8.99,$,4.9,1009.0,8.99,Children's book
1178,My First Book of Baby Animals,1.99,$,4.6,1423.0,1.99,Children's book
1179,"Something, Someday",9.49,$,4.8,342.0,18.99,Children's book
1180,The Tale of Peter Rabbit,5.69,$,4.7,3086.0,8.99,Children's book
1181,Snow (I Can Read It All By Myself),5.49,$,4.8,702.0,9.99,Children's book
1182,Who Was Dr. Seuss?,5.99,$,4.8,2133.0,5.99,Children's book
1183,"Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids",11.96,$,4.7,5328.0,16.95,Children's book
1184,Too Much!: An Overwhelming Day,13.99,$,4.8,198.0,15.99,Children's book
1185,The Year We Learned to Fly,9.49,$,4.8,768.0,18.99,Children's book
1186,My Side of the Mountain,5.49,$,4.7,6647.0,8.99,Children's book
1187,Totally Awesome Mazes and Puzzles: Over 200 Brain-bending Challenges,9.73,$,4.8,3717.0,12.99,Children's book
1188,Baby Aviva Orangutan Diva: A Jungle Quest to Discover Inner Strength,9.99,$,4.8,136.0,9.99,Children's book
1189,"Let’s Go to Sleep, Little Sheep (2) (My First Baby Books)",14.99,$,,,14.99,Children's book
1190,Yana and Nonnie: Mermaids at Play,12.99,$,5.0,5.0,12.99,Children's book
1191,What are you thinking?,11.99,$,4.7,19.0,11.99,Children's book
1192,The Rat Cult Tome of Short Whiskered Tails,0.0,$,4.6,4.0,0.0,Children's book
1193,"Lenny Tradat, Knows Where It’s At: Quest for a gift",9.99,$,5.0,1.0,9.99,Children's book
1194,OSV Kids Stations of the Cross,4.49,$,4.8,49.0,5.95,Children's book
1195,Sonic the Hedgehog: The Official Coloring Book,5.59,$,4.8,1558.0,6.99,Children's book
1196,Como van a la escuela los dinosaurios? (Spanish Edition),6.5,$,4.8,254.0,6.5,Children's book
1197,Magic Trash: A Story of Tyree Guyton and His Art,7.35,$,4.7,272.0,7.95,Children's book
1198,"World of Eric Carle, My First Library 12 Board Book Set - First Words, Alphabet, Numbers, and More! Baby Books - PI Kids",9.68,$,4.7,10073.0,16.99,Children's book
1199,Buffalo Fluffalo (A Buffalo Fluffalo Story),13.88,$,4.8,199.0,18.99,Children's book
1200,The Best Christmas Pageant Ever: An Award-Winning Holiday Classic of Laughter and Christmas Spirit―Now a Major Motion Picture from Lionsgate (The Best Ever),5.14,$,4.7,6759.0,8.99,Children's book
1201,Richard Scarry's Super Silly Seek and Find!,11.69,$,4.8,469.0,12.99,Children's book
1202,Eloise: The Absolutely Essential 60th Anniversary Edition,11.99,$,4.8,323.0,19.99,Children's book
1203,Tar Beach,7.64,$,4.8,821.0,8.99,Children's book
1204,Hands Are Not for Hitting (Board Book) (Best Behavior Series),7.99,$,4.8,9334.0,9.99,Children's book
1205,"Preschool Big Fun Workbook: 256-Page Preschool Activity Book Full of Preschool Math, Language Arts, Writing Practice, Shapes Practice, Puzzles and More (Highlights™ Big Fun Activity Workbooks)",7.14,$,4.8,6997.0,12.99,Children's book
1206,Chloe and the Mermaid Club: A Mermaid Girls Chapter Book (Mermaid Girls Chapter Books),8.24,$,4.6,96.0,8.24,Children's book
1207,FOGGY GOES TO SPACE: A motivational adventure story for curious children and early readers.,11.99,$,5.0,7.0,11.99,Children's book
1208,Emma and the Mermaid Club: A Mermaid Girls Chapter Book (Mermaid Girls Chapter Books),8.24,$,4.5,89.0,8.24,Children's book
1209,"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Harry Potter, Book 2) (2)",24.74,$,4.9,15797.0,39.99,Children's book
1210,Psalm 23: A Colors Primer (Baby Believer),7.89,$,4.8,388.0,12.99,Children's book
1211,From Head to Toe/De la cabeza a los pies Board Book: Bilingual English-Spanish,7.99,$,4.9,275.0,9.99,Children's book
1212,Mighty Pup Power! (PAW Patrol) (Little Golden Book),3.98,$,4.8,4537.0,4.99,Children's book
1213,The Magic School Bus Lost in the Solar System,5.84,$,4.8,1415.0,8.99,Children's book
1214,"Phonics Workbook for Kindergarten, Sight Words, Tracing Letters, Consonant and Vowel Sounds, Writing Practice With Incentive Chart and Reward ... Curriculum (Home Workbooks) (Volume 12)",3.49,$,4.7,7983.0,3.49,Children's book
1215,How a House Is Built (New & Updated),7.94,$,4.7,468.0,8.99,Children's book
1216,The Big Umbrella,8.93,$,4.8,1054.0,18.99,Children's book
1217,There Was an Old Lady Who Swallowed a Chick!,6.37,$,4.8,2809.0,6.99,Children's book
1218,Hold On to Your Kids: Why Parents Need to Matter More Than Peers,11.99,$,4.7,2365.0,20.0,Children's book
1219,Taylor Swift: A Little Golden Book Biography,4.78,$,4.9,8732.0,5.99,Children's book
1220,Fancy Nancy and the Missing Easter Bunny: An Easter And Springtime Book For Kids,4.92,$,4.8,1831.0,6.99,Children's book
1221,Rogerino Goes To Pecorino Park: A Dog's Adventure,0.0,$,5.0,3.0,0.0,Children's book
1222,"Magical forest coloring book kids 4-8: Magical forest coloring book for kids 4-8, magical animals, gnomes, fairies",7.99,$,5.0,3.0,7.99,Children's book
1223,"Sophie y El Loro: Baa, Moo, Quiquiriqui!: Let's Make Animal Noises:English and Spanish Sounds for Little Learners",14.0,$,4.7,14.0,14.0,Children's book
1224,Kitchen Adventures: A Seek & Find Cookbook for Young Chefs: Ages 4-5 (Kids Seek and Find Ages 2-4),9.99,$,,,9.99,Children's book
1225,Mortimer Pickens and My Favourite Things,11.8,$,,,11.8,Children's book
1226,The Trouble with Children (According to Cat),17.06,$,4.6,171.0,18.95,Children's book
1227,Abuela (English Edition with Spanish Phrases) (Picture Puffins),6.89,$,4.8,752.0,8.99,Children's book
1228,"Snakes (National Geographic Kids Readers, Level 2)",5.57,$,4.8,1308.0,5.57,Children's book
1229,Princesses Wear Pants,8.44,$,4.8,1192.0,18.99,Children's book
1230,Julián Is a Mermaid,8.99,$,4.9,4457.0,17.99,Children's book
1231,"A Frog Ate My Sandwich!: A fun filled, laugh out loud adventure (The Adventures of Walter the Frog)",10.86,$,4.6,1096.0,11.99,Children's book
1232,My First Book of Numbers,1.99,$,4.5,337.0,1.99,Children's book
1233,What to Do When You Feel Like Hitting: A No Hitting Book for Toddlers (Big Feelings Books for Toddlers),6.47,$,4.7,3233.0,7.99,Children's book
1234,"Giraffes (National Geographic Kids Readers, Level 1)",3.99,$,4.8,1242.0,5.99,Children's book
1235,Honey Bunny Funnybunny: An Early Reader Book for Kids (Beginner Books),5.98,$,4.6,1597.0,9.99,Children's book
1236,Maybe You Should Fly a Jet! Maybe You Should Be a Vet! (Beginner Books),5.98,$,4.8,1406.0,9.99,Children's book
1237,Who Was George Washington Carver?,4.54,$,4.8,778.0,6.99,Children's book
1238,The Wonky Donkey Sound Book,7.99,$,4.7,532.0,10.99,Children's book
1239,What is Anger?: Workbook For Kids. Emotion Management for Parents and Teens. Over 60 Interesting and Funny Activities for Children. Positive ... (A Journey to Emotional Superpowers (US)),17.99,$,,,17.99,Children's book
1240,Tommy the Puppy: Sometimes Being Yourself Is All You Need,0.0,$,5.0,8.0,0.0,Children's book
1241,Nadia's True Colors (Unicorn Tales Book 4),4.99,$,4.8,22.0,7.99,Children's book
1242,Jack and the Beanstalk (Keepsake Stories) (Volume 7),3.99,$,4.7,1671.0,3.99,Children's book
1243,"President of the Whole Fifth Grade (President Series, 1)",6.99,$,4.8,3368.0,8.99,Children's book
1244,Leprechauns and Irish Folklore: A Nonfiction Companion to Magic Tree House Merlin Mission #15: Leprechaun in Late Winter,5.99,$,4.6,187.0,7.99,Children's book
1245,Black Heroes: A Black History Book for Kids: 51 Inspiring People from Ancient Africa to Modern-Day U.S.A. (History's Greatest Heroes),8.24,$,4.9,5274.0,14.99,Children's book
1246,"The Most Magnificent Thing (Most Magnificent, 1)",11.29,$,4.8,4135.0,19.99,Children's book
1247,"Aesop's Fables Hardcover: The Classic Edition by acclaimed illustrator, Charles Santore (Bedtime Stories With Moral Lessons) (Charles Santore Children's Classics)",13.39,$,4.7,2052.0,19.95,Children's book
1248,Little Critter: Just Helping My Dad (My First I Can Read),3.98,$,4.8,378.0,5.99,Children's book
1249,Who Were the Tuskegee Airmen? (Who Was?),6.14,$,4.8,1448.0,6.99,Children's book
1250,Watercress,11.29,$,4.7,468.0,18.99,Children's book
1251,Cowardly Clyde,8.59,$,4.9,316.0,9.99,Children's book
1252,Happy Easter from the Crayons,6.78,$,4.7,313.0,9.99,Children's book
1253,What Should Darla Do? Featuring the Power to Choose (The Power to Choose Series),11.27,$,4.8,10875.0,21.99,Children's book
1254,NLT Go Bible for Kids (Hardcover): A Life-Changing Bible for Kids,19.99,$,4.7,22.0,34.99,Children's book
1255,Shelly the Seagull's Long Beach Island Adventures: An enchanting children's story for anyone who cherishes the magic of Long Beach Island.,12.3,$,,,12.95,Children's book
1256,"Robin and Naira: Burrito Buddies!: A toy friendship story for early readers, emotional, heartwarming and funny. A story about courage and being yourself with coloured illustrations",12.9,$,5.0,4.0,12.9,Children's book
1257,U.S. Presidents Volume 15: Calvin Coolidge & Herbert Hoover,9.0,$,5.0,2.0,9.0,Children's book
1258,U.S. Presidents Volume 8: James Buchanan & Abraham Lincoln,9.0,$,5.0,2.0,9.0,Children's book
1259,U.S. Presidents Volume 6: James K. Polk & Zachary Taylor,9.0,$,5.0,2.0,9.0,Children's book
1260,The Story of Easter: A Christian Easter Book for Kids (Little Golden Book),5.0,$,4.9,3768.0,5.99,Children's book
1261,My First Book of Vegetables,1.99,$,4.4,599.0,1.99,Children's book
1262,Who Was Harriet Tubman?,4.45,$,4.8,2092.0,6.99,Children's book
1263,The Wump World,6.49,$,4.8,512.0,9.99,Children's book
1264,The Night Before Easter,5.57,$,4.8,1421.0,5.57,Children's book
1265,The Very Hungry Caterpillar's Easter Egg Hunt (World of Eric Carle),8.82,$,4.8,136.0,12.99,Children's book
1266,The Three Bears,5.57,$,4.8,2806.0,5.57,Children's book
1267,Me and My Mama: Celebrate Black Joy and Family Love,6.19,$,4.9,356.0,7.99,Children's book
1268,Britannica All New Kids' Encyclopedia: What We Know & What We Don't,20.3,$,4.8,3949.0,32.0,Children's book
1269,Hi! Fly Guy,5.99,$,4.8,2690.0,5.99,Children's book
1270,It Looked Like Spilt Milk,6.99,$,4.8,1058.0,9.99,Children's book
1271,I Have An Angel: Male Angel Version,9.99,$,4.8,158.0,9.99,Children's book
1272,"""Unleashed Friendship: A Girl and Her Canine Companion""",0.0,$,5.0,1.0,0.0,Children's book
1273,"Amazing Stories for Special Girls: A Collection of Inspiring Lessons about Kindness, Confidence, and Teamwork",11.9,$,4.5,50.0,14.99,Children's book
1274,What To Do About Your Monsters,15.99,$,4.7,39.0,15.99,Children's book
1275,"Lyle, Lyle, Crocodile (Lyle the Crocodile)",6.39,$,4.8,928.0,9.99,Children's book
1276,Peter Rabbit Naturally Better Classic Gift Set,15.81,$,4.8,3045.0,32.0,Children's book
1277,"El ratoncito de la moto (The Mouse and the Motorcycle, Spanish Edition)",7.99,$,4.8,328.0,9.99,Children's book
1278,"Richard Scarry's Busy, Busy Town",11.88,$,4.9,935.0,17.99,Children's book
1279,Marley: Messy Dog (I Can Read Level 2),5.99,$,4.8,434.0,5.99,Children's book
1280,"Polar Animals (Scholastic Reader, Level 1)",3.99,$,4.8,302.0,3.99,Children's book
1281,Brain Games - Sticker by Letter: Happy Easter!,5.72,$,4.8,30.0,10.98,Children's book
1282,'Twas the Season of Lent: Devotions and Stories for the Lenten and Easter Seasons ('Twas Series),14.67,$,4.8,72.0,19.99,Children's book
1283,Peppa's Easter Egg Hunt (Peppa Pig),4.64,$,4.8,2647.0,4.64,Children's book
1284,When I Pray for You,6.8,$,4.9,7905.0,12.99,Children's book
1285,"Harry Potter and the Cursed Child, Parts One and Two: The Official Playscript of the Original West End Production",9.76,$,4.3,106433.0,12.99,Children's book
1286,The Berenstain Bears and the Real Easter Eggs,5.99,$,4.8,2792.0,5.99,Children's book
1287,U.S. Presidents Volume 3: James Monroe & John Quincy Adams,9.0,$,5.0,2.0,9.0,Children's book
1288,The Origins of the Easter Bunny,8.99,$,4.8,8.0,8.99,Children's book
1289,The Tube Fairy Visits Peanut the Hound Dog,15.99,$,5.0,4.0,15.99,Children's book
1290,The Enchanted Post: Letters To Santa Claus,24.99,$,5.0,6.0,24.99,Children's book
1291,Ode to a Pug,14.89,$,4.6,11.0,14.89,Children's book
1292,Around the World: Keo Fights for Freedom — Hong Kong,1.99,$,,,1.99,Children's book
1293,The Berenstain Bears and the Real Easter Eggs,5.99,$,4.8,2792.0,5.99,Children's book
1294,"George Washington (National Geographic Kids Readers, Level 2)",4.5,$,4.8,343.0,5.99,Children's book
1295,How Not to Babysit Your Brother (Step into Reading),4.96,$,4.8,1613.0,5.99,Children's book
1296,Wherever You Go,5.85,$,4.8,6116.0,7.99,Children's book
1297,Listening to My Body: A guide to helping kids understand the connection between their sensations (what the heck are those?) and feelings so that they can get better at figuring out what they need.,11.66,$,4.7,5008.0,12.95,Children's book
1298,Winnie-the-Pooh (Illustrated): The 1926 Classic Edition with Original Illustrations,6.29,$,4.7,264.0,6.99,Children's book
1299,"Little Critter: Grandma, Grandpa, and Me",4.79,$,4.9,3157.0,5.99,Children's book
1300,"Brown Sugar Baby Board Book - Beautiful Story for Mothers and Newborns, Ages 0-3",8.0,$,4.8,790.0,9.99,Children's book
1301,Milo Imagines the World,11.63,$,4.8,825.0,18.99,Children's book
1302,The Lion & the Mouse (Caldecott Medal Winner),11.2,$,4.7,987.0,19.99,Children's book
1303,Who Was Kobe Bryant? (Who HQ Now),4.74,$,4.8,2694.0,5.99,Children's book
1304,Meet March: A children's book about the beginning of springtime and March celebrations (The Calendar Kids®),13.46,$,4.8,133.0,14.95,Children's book
1305,Puddles Gets a New Home,0.0,$,5.0,24.0,0.0,Children's book
1306,"""The Paci Fairy®"" Toddler Edition (""The Paci Fairy Series"" Book 2)",0.0,$,4.7,19.0,0.0,Children's book
1307,The Adventures of Benji and Buddy: The Coloring & Activity Book (Surgeryland Books: The Coloring & Activity Book Collection),9.99,$,5.0,7.0,9.99,Children's book
1308,Winnie the Pooh: Pooh's Honey Trouble (Disney Winnie the Pooh),6.5,$,4.9,3538.0,6.5,Children's book
1309,It's Better Being a Bunny: An Early Reader Book for Kids (Beginner Books),5.98,$,4.8,1111.0,9.99,Children's book
1310,Joseph Had a Little Overcoat (Caldecott Honor Book),10.66,$,4.8,420.0,17.99,Children's book
1311,Saint Patrick the Forgiver: The History and Legends of Ireland's Bishop,13.29,$,4.9,62.0,18.99,Children's book
1312,101 Dalmatians,5.57,$,4.8,1503.0,5.57,Children's book
1313,The Best Seat in First Grade (I Can Read Level 1),4.79,$,4.8,1231.0,5.99,Children's book
